province,zone,form_type,voting_type,station_id,station_name,candidate_no,candidate_name,party,votes,total_ballots,invalid_ballots,no_vote_ballots
ชัยภูมิ,2,518,election_day,115,หนองบัวใหญ่ จัตุรัส,88,เพื่อไทย ประชาธีปไตยใหม่,,,,,
ชัยภูมิ,2,518,election_day,116,หนองบัวใหญ่ จัตุรัส,3,นายเชิงชาย ชาลีรินทร์,เพื่อไทย,,,,
ชัยภูมิ,2,518,election_day,116,หนองบัวใหญ่ จัตุรัส,4,นายณรงค์ แขนอก,ประชาธิปัตย์,,,,
ชัยภูมิ,2,518,election_day,116,หนองบัวใหญ่ จัตุรัส,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,,,,
ชัยภูมิ,2,518,election_day,116,หนองบัวใหญ่ จัตุรัส,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,,,,
ชัยภูมิ,2,518,election_day,117,หนองบัวใหญ่ จัตุรัส,3,นายเชิงชาย ชาลีรินทร์,เพื่อไทย,,,,
ชัยภูมิ,2,518,election_day,117,หนองบัวใหญ่ จัตุรัส,4,นายณรงค์ แขนอก,ประชาธิปัตย์,,,,
ชัยภูมิ,2,518,election_day,117,หนองบัวใหญ่ จัตุรัส,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,,,,
ชัยภูมิ,2,518,election_day,117,หนองบัวใหญ่ จัตุรัส,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,,,,
ชัยภูมิ,2,518,election_day,118,หนองบัวใหญ่ จัตุรัส,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,,,,
ชัยภูมิ,2,518,election_day,118,หนองบัวใหญ่ จัตุรัส,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,2,,,
ชัยภูมิ,2,518,election_day,119,หนองบัวใหญ่ จัตุรัส,4,นายณรงค์ แขนอก,ประชาธิปัตย์,4,,,
ชัยภูมิ,2,518,election_day,119,หนองบัวใหญ่ จัตุรัส,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,,,,
ชัยภูมิ,2,518,election_day,119,หนองบัวใหญ่ จัตุรัส,6,นายโสโชค สู้โนนตาด,รวมไทยสร้างชาติ,,,,
ชัยภูมิ,2,518,election_day,119,หนองบัวใหญ่ จัตุรัส,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,,,,
ชัยภูมิ,2,518,election_day,120,หนองบัวใหญ่ จัตุรัส,2,นางสาววาสนา อยู่ภักดี,ประชาชน,,,,
ชัยภูมิ,2,518,election_day,120,หนองบัวใหญ่ จัตุรัส,4,นายณรงค์ แขนอก,ประชาธิปัตย์,,,,
ชัยภูมิ,2,518,election_day,120,หนองบัวใหญ่ จัตุรัส,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,,,,
ชัยภูมิ,2,518,election_day,120,หนองบัวใหญ่ จัตุรัส,6,นายโสโชค สู้โนนตาด,รวมไทยสร้างชาติ,,,,
ชัยภูมิ,2,518,election_day,120,หนองบัวใหญ่ จัตุรัส,7,นายเชิงชาย ชาลีรินทร์ นายณรงค์ แขนอก นายทัศนัย สุขประสาร นายทัศนัย สุขประสาร นายณรงค์ แขนอก,ประชาธิปัตย์ ประชาธิปัตย์ ภูมิใจไทย ภูมิใจไทย N.,2,,,
ชัยภูมิ,2,518,election_day,120,หนองบัวใหญ่ จัตุรัส,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,9,,,
ชัยภูมิ,2,518,election_day,121,หนองบัวใหญ่ จัตุรัส,4,นายณรงค์ แขนอก,ประชาธิปัตย์,4,,,
ชัยภูมิ,2,518,election_day,121,หนองบัวใหญ่ จัตุรัส,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,4,,,
ชัยภูมิ,2,518,election_day,121,หนองบัวใหญ่ จัตุรัส,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,3,,,
ชัยภูมิ,2,518,election_day,122,หนองบัวใหญ่ จัตุรัส,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,,,,
ชัยภูมิ,2,518,election_day,122,หนองบัวใหญ่ จัตุรัส,6,นายโสโชค สู้โนนตาด,รวมไทยสร้างชาติ,5,,,
ชัยภูมิ,2,518,election_day,122,หนองบัวใหญ่ จัตุรัส,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,,,,
ชัยภูมิ,2,518,election_day,123,หนองบัวใหญ่ จัตุรัส,3,นายเชิงชาย ชาลีรินทร์,เพื่อไทย,,,,
ชัยภูมิ,2,518,election_day,123,หนองบัวใหญ่ จัตุรัส,4,นายณรงค์ แขนอก,ประชาธิปัตย์,,,,
ชัยภูมิ,2,518,election_day,123,หนองบัวใหญ่ จัตุรัส,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,,,,
ชัยภูมิ,2,518,election_day,123,หนองบัวใหญ่ จัตุรัส,6,นายโสโชค สู้โนนตาด,รวมไทยสร้างชาติ,,,,
ชัยภูมิ,2,518,election_day,123,หนองบัวใหญ่ จัตุรัส,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,,,,
ชัยภูมิ,2,518,election_day,125,หนองบัวใหญ่ จัตุรัส,3,นายเชิงชาย ชาลีรินทร์,เพื่อไทย,,,,
ชัยภูมิ,2,518,election_day,125,หนองบัวใหญ่ จัตุรัส,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,,,,
ชัยภูมิ,2,518,election_day,125,หนองบัวใหญ่ จัตุรัส,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,,,,
ชัยภูมิ,2,518,election_day,126,หนองโดน จัตุรัส,3,นายเชิงชาย ชาลีรินทร์,เพื่อไทย,,,,
ชัยภูมิ,2,518,election_day,126,หนองโดน จัตุรัส,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,,,,
ชัยภูมิ,2,518,election_day,127,หนองโดน จัตุรัส,1,นายประเสริฐศักดิ์ จำหนัก,ไทยก้าวใหม่,,,,
ชัยภูมิ,2,518,election_day,127,หนองโดน จัตุรัส,3,นายเชิงชาย ชาลีรินทร์,เพื่อไทย,,,,
ชัยภูมิ,2,518,election_day,127,หนองโดน จัตุรัส,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,207509,,,
ชัยภูมิ,2,518,election_day,128,หนองโดน จัตุรัส,5,นายทัศนัย สุขประสาร,ภูมิใจไทย,1,,,
ชัยภูมิ,2,518,election_day,128,หนองโดน จัตุรัส,8,นายกวัสย์ หงษ์ไทย,เศรษฐกิจ,70,,,
ชัยภูมิ,2,518,election_day,129,หนองโดน จัตุรัส,1,นายประเสริฐศักดิ์ จำหนัก,ไทยก้าวใหม่,,,,
ชัยภูมิ,2,518,election_day,129,หนองโดน จัตุรัส,2,นางสาววาสนา อยู่ภักดี,ประชาชน,,,,
ชัยภูมิ,2,518,election_day,129,หนองโดน จัตุรัส,4,นายณรงค์ แขนอก,ประชาธิปัตย์,,,,
ชัยภูมิ,2,518,election_day,129,หนองโดน จัตุรัส,6,นายโสโชค สู้โนนตาด,รวมไทยสร้างชาติ,5,,,
ชัยภูมิ,2,518,election_day,129,หนองโดน จัตุรัส,50,"m m m − -L- L. E "" : i I E : * I : L E : L กรอกทั้งดัวเล",เลขประจำตัวผู้ส: : HL BUAOV BUROV UNOO -----น O OJSOย a F √,2,,,
ชัยภูมิ,2,518,election_day,130,หนองโดน จัตุรัส,4,นายณรงค์ แขนอก,ประชาธิปัตย์,,,,
