province,zone,form_type,voting_type,station_id,party_no,party,votes,total_ballots,invalid_ballots,no_vote_ballots
ชัยภูมิ,2,518_bch,election_day,260,5,เพื่อบ้านเมือง,,,,
ชัยภูมิ,2,518_bch,election_day,260,57,พลังไทยรักชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,260,56,เพื่อบ้านเมือง เพื่อบ้านเมือง,,,,
ชัยภูมิ,2,518_bch,election_day,261,2,ใหม่ เพื่อชาติไทย,,,,
ชัยภูมิ,2,518_bch,election_day,261,3,มิติใหม่ ใหม่ im,,,,
ชัยภูมิ,2,518_bch,election_day,261,4,มิติใหม่ N im,,,,
ชัยภูมิ,2,518_bch,election_day,261,5,รวมไทยสร้างชาติ รวมใจไทย N,,,,
ชัยภูมิ,2,518_bch,election_day,261,6,พลวัต รวมไทยสร้างชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,261,7,พลวัต,9,,,
ชัยภูมิ,2,518_bch,election_day,261,8,เพื่อไทย ประชาธิปไตยใหม่,3,,,
ชัยภูมิ,2,518_bch,election_day,261,10,ทางเลือกใหม่ s ANJ,,,,
ชัยภูมิ,2,518_bch,election_day,261,1,เพื่อชาติไทย ไทยทรัพย์ทวี เพื่อชาติไทย ไทยทรัพย์ทวี,10,,,
ชัยภูมิ,2,518_bch,election_day,261,9,เพื่อไทย เพื่อไทย ทางเลือกใหม่ ทางเลือกใหม่ yAm,,,,
ชัยภูมิ,2,518_bch,election_day,261,25,เพื่อชีวิตใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,261,26,คลองไทย,,,,
ชัยภูมิ,2,518_bch,election_day,261,27,ไทยก้าวหน้า ประชาธิปัตย์,,,,
ชัยภูมิ,2,518_bch,election_day,261,28,ไทยก้าวหน้า ไทยภักดี,,,,
ชัยภูมิ,2,518_bch,election_day,261,29,ไทยภักดี,,,,
ชัยภูมิ,2,518_bch,election_day,261,3,ประชากรไทย แรงงานสร้างชาติ s,,,,
ชัยภูมิ,2,518_bch,election_day,261,31,ครูไทยเพื่อประชาชน ประชากรไทย s nNs,,,,
ชัยภูมิ,2,518_bch,election_day,261,32,ครูไทยเพื่อประชาชน nNs sHd,,,,
ชัยภูมิ,2,518_bch,election_day,261,34,สรางอนาคตไทย,,,,
ชัยภูมิ,2,518_bch,election_day,261,49,ไทยกาวใหม่,60,,,
ชัยภูมิ,2,518_bch,election_day,261,50,ประชาอาสาชาติ,60,,,
ชัยภูมิ,2,518_bch,election_day,261,51,พร้อม Nue,,,,
ชัยภูมิ,2,518_bch,election_day,261,52,เครือขายชาวนาแหงประเทศไทย e Nue,,,,
ชัยภูมิ,2,518_bch,election_day,261,53,ไทยพิทักษ์ธรรม e,,,,
ชัยภูมิ,2,518_bch,election_day,261,54,ความหวังใหม่ A,,,,
ชัยภูมิ,2,518_bch,election_day,261,55,เพื่อบ้านเมือง ไทยรวมไทย A,,,,
ชัยภูมิ,2,518_bch,election_day,261,56,พลังไทยรักชาติ เพื่อบ้านเมือง,,,,
ชัยภูมิ,2,518_bch,election_day,261,57,พลังไทยรักชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,262,3,ใหม่ มิติใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,262,4,มิติใหม่ รวมใจไทย,,,,
ชัยภูมิ,2,518_bch,election_day,262,5,รวมใจไทย รวมไทยสร้างชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,262,6,พลวัต รวมไทยสร้างชาติ,1,,,
ชัยภูมิ,2,518_bch,election_day,262,7,พลวัต ประชาธิปไตยใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,262,8,เพื่อไทย ประชาธิปไตยใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,262,9,เพื่อไทย ทางเลือกใหม,,,,
ชัยภูมิ,2,518_bch,election_day,262,10,ทางเลือกใหม,,,,
ชัยภูมิ,2,518_bch,election_day,262,2,ใหม่ ใหม่ เพื่อชาติโไทย เพื่อชาติไทย,,,,
ชัยภูมิ,2,518_bch,election_day,262,24,เพื่อชีวิตใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,262,25,เพื่อชีวิตใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,262,26,คลองไทย,,,,
ชัยภูมิ,2,518_bch,election_day,262,27,ประชาธิปัตย์ ไทยก้าวหน้า,1,,,
ชัยภูมิ,2,518_bch,election_day,262,28,ไทยภักดี ไทยก้าวหน้า,,,,
ชัยภูมิ,2,518_bch,election_day,262,29,ไทยภักดี,,,,
ชัยภูมิ,2,518_bch,election_day,262,30,ประชากรไทย แรงงานสร้างซาติ,,,,
ชัยภูมิ,2,518_bch,election_day,262,3,ครูไทยเพื่อประชาชน ประชากรไทย,,,,
ชัยภูมิ,2,518_bch,election_day,262,33,สรางอนาคตไทย ประชาซาติ,,,,
ชัยภูมิ,2,518_bch,election_day,262,34,สรางอนาคตไทย,,,,
ชัยภูมิ,2,518_bch,election_day,262,32,ครูไทยเพื่อประชาชน ครูไทยเพื่อประชาชน,,,,
ชัยภูมิ,2,518_bch,election_day,262,49,ไทยกาวใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,262,50,พร้อม ประชาอาสาชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,262,51,พร้อม,,,,
ชัยภูมิ,2,518_bch,election_day,262,52,เครือขายชาวนาแหงประเทศไทย,,,,
ชัยภูมิ,2,518_bch,election_day,262,53,ไทยพิทักษ์ธรรม,2,,,
ชัยภูมิ,2,518_bch,election_day,262,54,ความหวังใหม่,2,,,
ชัยภูมิ,2,518_bch,election_day,262,55,เพื่อบ้านเมือง ไทยรวมไทย,,,,
ชัยภูมิ,2,518_bch,election_day,262,56,พลังไทยรักชาติ เพื่อบ้านเมือง,,,,
ชัยภูมิ,2,518_bch,election_day,262,57,พลังไทยรักชาติ,1,,,
ชัยภูมิ,2,518_bch,election_day,263,1,เพื่อชาติไทย ไทยทรัพย์ทวี,,,,
ชัยภูมิ,2,518_bch,election_day,263,2,เพื่อชาติไทย ใหม่ LA,,,,
ชัยภูมิ,2,518_bch,election_day,263,3,ใหม่ มิติใหม่,2,,,
ชัยภูมิ,2,518_bch,election_day,263,4,มิติใหม่ รวมใจไทย,2,,,
ชัยภูมิ,2,518_bch,election_day,263,5,รวมไทยสร้างชาติ รวมใจไทย,9,,,
ชัยภูมิ,2,518_bch,election_day,263,6,พลวัต รวมไทยสร้างชาติ,0,,,
ชัยภูมิ,2,518_bch,election_day,263,7,ประชาธิปไตยใหม่ พลวัต,90,,,
ชัยภูมิ,2,518_bch,election_day,263,8,เพื่อไทย ประชาธิปไตยใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,263,9,เพื่อไทย AS,,,,
ชัยภูมิ,2,518_bch,election_day,263,10,ทางเลือกใหม่ ทางเลือกใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,263,25,เพื่อชีวิตใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,263,26,คลองไทย,,,,
ชัยภูมิ,2,518_bch,election_day,263,27,ประชาธิปัตย์ ไทยก้าวหน้า,,,,
ชัยภูมิ,2,518_bch,election_day,263,28,ไทยก้าวหน้า,,,,
ชัยภูมิ,2,518_bch,election_day,263,29,ไทยภักดิ,,,,
ชัยภูมิ,2,518_bch,election_day,263,3,แรงงานสร้างชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,263,31,ครูไทยเพื่อประชาชน ประชากรไทย,,,,
ชัยภูมิ,2,518_bch,election_day,263,34,สรางอนาคตไทย,22,,,
ชัยภูมิ,2,518_bch,election_day,263,49,ไทยกาวใหม่,60,,,
ชัยภูมิ,2,518_bch,election_day,263,50,พร้อม ประชาอาสาชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,263,51,พร้อม,2,,,
ชัยภูมิ,2,518_bch,election_day,263,52,เครือขายชาวนาแหงประเทศไทย,2,,,
ชัยภูมิ,2,518_bch,election_day,263,53,ไทยพิทักษ์ธรรม,4,,,
ชัยภูมิ,2,518_bch,election_day,263,54,ความหวังใหม่,4,,,
ชัยภูมิ,2,518_bch,election_day,263,55,ไทยรวมไทย,,,,
ชัยภูมิ,2,518_bch,election_day,263,56,เพื่อบ้านเมือง ซี U,,,,
ชัยภูมิ,2,518_bch,election_day,263,57,พลังไทยรักชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,264,1,เพื่อชาติไทย ไทยทรัพย์ทวี,,,,
ชัยภูมิ,2,518_bch,election_day,264,3,มิติใหม่ ใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,264,4,มิติใหม่ รวมใจไทย,,,,
ชัยภูมิ,2,518_bch,election_day,264,6,พลวัต รวมไทยสร้างชาติ,9,,,
ชัยภูมิ,2,518_bch,election_day,264,7,ประชาธิปไตยใหม่ พลวัต,,,,
ชัยภูมิ,2,518_bch,election_day,264,8,ประชาธิปไตยใหม่ เพื่อไทย,,,,
ชัยภูมิ,2,518_bch,election_day,264,10,ทางเลือกใหม Q,,,,
ชัยภูมิ,2,518_bch,election_day,264,5,รวมใจไทย รวมใจไทย C,20,,,
ชัยภูมิ,2,518_bch,election_day,264,25,เพื่อชีวิตใหม่ Q,,,,
ชัยภูมิ,2,518_bch,election_day,264,26,คลองไทย ประชาธิปัตย์,32,,,
ชัยภูมิ,2,518_bch,election_day,264,27,ไทยก้าวหน้า ประชาธิปัตย์,32,,,
ชัยภูมิ,2,518_bch,election_day,264,28,ไทยก้าวหน้า ไทยภักดี,,,,
ชัยภูมิ,2,518_bch,election_day,264,29,ไทยภักดี .Q,16,,,
ชัยภูมิ,2,518_bch,election_day,264,30,ประชากรไทย แรงงานสร้างชาติ .Q Q,16,,,
ชัยภูมิ,2,518_bch,election_day,264,3,ครูไทยเพื่อประชาชน ประชากรไทย Q,,,,
ชัยภูมิ,2,518_bch,election_day,264,32,ครูไทยเพื่อประชาชน O,,,,
ชัยภูมิ,2,518_bch,election_day,264,34,สรางอนาคตไทย O,,,,
ชัยภูมิ,2,518_bch,election_day,264,49,ไทยกาวใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,264,50,พร้อม ประชาอาสาชาติ Q,,,,
ชัยภูมิ,2,518_bch,election_day,264,51,พร้อม Q,,,,
ชัยภูมิ,2,518_bch,election_day,264,5,เครือขายชาวนาแหงประเทศไทย,,,,
ชัยภูมิ,2,518_bch,election_day,264,53,ไทยพิทักษ์ธรรม,,,,
ชัยภูมิ,2,518_bch,election_day,264,54,ความหวังใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,264,55,ไทยรวมไทย,,,,
ชัยภูมิ,2,518_bch,election_day,264,56,พลังไทยรักชาติ เพื่อบ้านเมือง,,,,
ชัยภูมิ,2,518_bch,election_day,264,57,พลังไทยรักชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,265,2,ไหม่ เพื่อซาติโไทย,,,,
ชัยภูมิ,2,518_bch,election_day,265,3,ไหม่ มิติใหม่ สาม,,,,
ชัยภูมิ,2,518_bch,election_day,265,4,มิติใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,265,5,รวมไทยสร้างซาติ รวมใจไทย,,,,
ชัยภูมิ,2,518_bch,election_day,265,6,พลวัต รวมไทยสร้างซาติ,,,,
ชัยภูมิ,2,518_bch,election_day,265,8,เพื่อไทย ประชาธิปไตยใหม่ .ซ,,,,
ชัยภูมิ,2,518_bch,election_day,265,9,เพื่อไทย ทางเลือกใหม่ .ซ,,,,
ชัยภูมิ,2,518_bch,election_day,265,1,เพื่อซาติโไทย เพื่อซาติไทย ไทยทรัพย์ทวี ไทยทรัพย์ทวี,,,,
ชัยภูมิ,2,518_bch,election_day,265,7,พลวัต พลวัต,3,,,
ชัยภูมิ,2,518_bch,election_day,265,10,ทางเลือกใหม ทางเลือกใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,265,25,เพื่อชีวิตใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,265,26,ประชาธิปัตย์ คลองไทย,,,,
ชัยภูมิ,2,518_bch,election_day,265,27,ประชาธิปัตย์,,,,
ชัยภูมิ,2,518_bch,election_day,265,28,ไทยภักดี ไทยก้าวหน้า,,,,
ชัยภูมิ,2,518_bch,election_day,265,29,ไทยภักดี,,,,
ชัยภูมิ,2,518_bch,election_day,265,3,แรงงานสร้างซาติ,,,,
ชัยภูมิ,2,518_bch,election_day,265,32,ครูไทยเพื่อประชาชน,,,,
ชัยภูมิ,2,518_bch,election_day,265,36,สรางอนาคตไทย ประชาชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,265,34,สรางอนาคตไทย,,,,
ชัยภูมิ,2,518_bch,election_day,265,30,แรงงานสร้างซาติ ประชากรไทย ประชากรไทย แรงงานสร้างซาติ,,,,
ชัยภูมิ,2,518_bch,election_day,265,31,ครูไทยเพื่อประชาชน ครูไทยเพื่อประชาชน ประชากรไทย ประชากรไทย,,,,
ชัยภูมิ,2,518_bch,election_day,265,6,สรางอนาคตไทย สรางอนาคตไทย ประชาชาติ ประชาชาติ q,,,,
ชัยภูมิ,2,518_bch,election_day,265,49,ไทยกาวใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,265,50,พร้อม ประชาอาสาชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,265,51,พร้อม,,,,
ชัยภูมิ,2,518_bch,election_day,265,52,เครือขายชาวนาแหงประเทศไทย,,,,
ชัยภูมิ,2,518_bch,election_day,265,53,ไทยพิทักษ์ธรรม,,,,
ชัยภูมิ,2,518_bch,election_day,265,54,ความหวังใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,265,5,ไทยรวมไทย,,,,
ชัยภูมิ,2,518_bch,election_day,265,56,เพื่อบ้านเมือง,,,,
ชัยภูมิ,2,518_bch,election_day,265,57,พลังไทยรักซาติ,,,,
ชัยภูมิ,2,518_bch,election_day,265,55,เพื่อบ้านเมือง ไทยรวมไทย ไทยรวมไทย,,,,
ชัยภูมิ,2,518_bch,election_day,266,3,ใหม่ มิติใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,266,4,มิติใหม่ รวมใจไทย,,,,
ชัยภูมิ,2,518_bch,election_day,266,5,รวมใจไทย,603,,,
ชัยภูมิ,2,518_bch,election_day,266,6,รวมไทยสร้างชาติ,3,,,
ชัยภูมิ,2,518_bch,election_day,266,7,พลวัต,,,,
ชัยภูมิ,2,518_bch,election_day,266,8,เพื่อไทย ประชาธิปไตยใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,266,9,ทางเลือกใหม่ เพื่อไทย,,,,
ชัยภูมิ,2,518_bch,election_day,266,10,ทางเลือกใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,266,1,เพื่อชาติโไทย เพื่อชาติไทย ไทยทรัพย์ทวี ไทยทรัพย์ทวี C,,,,
ชัยภูมิ,2,518_bch,election_day,266,25,เพื่อชีวิตใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,266,26,คลองไทย,6126,,,
ชัยภูมิ,2,518_bch,election_day,266,27,ไทยก้าวหน้า ประชาธิปัตย์ C,6126,,,
ชัยภูมิ,2,518_bch,election_day,266,28,ไทยภักดี ไทยก้าวหน้า C,,,,
ชัยภูมิ,2,518_bch,election_day,266,29,ไทยภักดี,,,,
ชัยภูมิ,2,518_bch,election_day,266,3,ประชากรไทย แรงงานสร้างชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,266,32,ครูไทยเพื่อประชาชน,,,,
ชัยภูมิ,2,518_bch,election_day,266,34,สรางอนาคตไทย,,,,
ชัยภูมิ,2,518_bch,election_day,266,31,ครูไทยเพื่อประชาชน ครูไทยเพื่อประชาชน ประชากรไทย ประชากรไทย,,,,
ชัยภูมิ,2,518_bch,election_day,266,49,ไทยกาวใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,266,50,พร้อม ประชาอาสาชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,266,51,พร้อม,,,,
ชัยภูมิ,2,518_bch,election_day,266,52,เครือขายชาวนาแหงประเทศไทย,,,,
ชัยภูมิ,2,518_bch,election_day,266,5,ความหวังใหม่ ไทยพิทักษ์ธรรม,,,,
ชัยภูมิ,2,518_bch,election_day,266,54,ความหวังใหม่ ไทยรวมไทย,,,,
ชัยภูมิ,2,518_bch,election_day,266,55,เพื่อบ้านเมือง ไทยรวมไทย,,,,
ชัยภูมิ,2,518_bch,election_day,266,56,พลังไทยรักชาติ เพื่อบ้านเมือง,,,,
ชัยภูมิ,2,518_bch,election_day,266,53,ความหวังใหม่ ไทยพิทักษ์ธรรม ไทยพิทักษ์ธรรม,,,,
ชัยภูมิ,2,518_bch,election_day,266,57,พลังไทยรักชาติ พลังไทยรักชาติ =,5002,,,
ชัยภูมิ,2,518_bch,election_day,267,1,เพื่อชาติโทย ไทยทรัพย์ทวี,,,,
ชัยภูมิ,2,518_bch,election_day,267,2,ใหม่ เพื่อชาติโทย,,,,
ชัยภูมิ,2,518_bch,election_day,267,3,ใหม่ มิติใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,267,4,มิติใหม่ รวมใจไทย,,,,
ชัยภูมิ,2,518_bch,election_day,267,5,รวมไทยสร้างชาติ รวมใจไทย,,,,
ชัยภูมิ,2,518_bch,election_day,267,6,พลวัต รวมไทยสร้างชาติ,2,,,
ชัยภูมิ,2,518_bch,election_day,267,7,พลวัต,2,,,
ชัยภูมิ,2,518_bch,election_day,267,8,เพื่อไทย ประชาธิปไตยใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,267,9,เพื่อไทย ทางเลือกใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,267,10,ทางเลือกใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,267,24,เพื่อชีวิตใหม่,1006,,,
ชัยภูมิ,2,518_bch,election_day,267,25,เพื่อชีวิตใหม่,1006,,,
ชัยภูมิ,2,518_bch,election_day,267,26,คลองไทย,,,,
ชัยภูมิ,2,518_bch,election_day,267,27,ประชาธิปัตย์,,,,
ชัยภูมิ,2,518_bch,election_day,267,28,ไทยภักดี ไทยก้าวหน้า,,,,
ชัยภูมิ,2,518_bch,election_day,267,29,ไทยภักดี,,,,
ชัยภูมิ,2,518_bch,election_day,267,30,ประชากรไทย แรงงานสร้างชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,267,31,ครูไทยเพื่อประชาชน ประชากรไทย,,,,
ชัยภูมิ,2,518_bch,election_day,267,32,ครูไทยเพื่อประชาชน O,6,,,
ชัยภูมิ,2,518_bch,election_day,267,3,สรางอนาคตไทย ประชาชาติ O,6,,,
ชัยภูมิ,2,518_bch,election_day,267,34,สรางอนาคตไทย,,,,
ชัยภูมิ,2,518_bch,election_day,267,2,ไทยก้าวหน้า ประชาธิปัตย์ ประชาธิปัตย์ W,,,,
ชัยภูมิ,2,518_bch,election_day,267,49,ไทยกาวใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,267,50,พร้อม ประชาอาสาชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,267,51,พร้อม,,,,
ชัยภูมิ,2,518_bch,election_day,267,52,ไทยพิทักษ์ธรรม เครือขายชาวนาแหงประเทศไทย,,,,
ชัยภูมิ,2,518_bch,election_day,267,53,ไทยพิทักษ์ธรรม,,,,
ชัยภูมิ,2,518_bch,election_day,267,54,ความหวังใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,267,55,เพื่อบ้านเมือง ไทยรวมไทย,,,,
ชัยภูมิ,2,518_bch,election_day,267,5,เพื่อบ้านเมือง,265,,,
ชัยภูมิ,2,518_bch,election_day,267,57,พลังไทยรักชาติ,1812,,,
ชัยภูมิ,2,518_bch,election_day,267,56,พลังไทยรักชาติ เพื่อบ้านเมือง เพื่อบ้านเมือง,265,,,
ชัยภูมิ,2,518_bch,election_day,268,1,เพื่อชซาติโไทย ไทยทรัพย์ทวี,,,,
ชัยภูมิ,2,518_bch,election_day,268,2,ใหม่ เพื่อชซาติโไทย,,,,
ชัยภูมิ,2,518_bch,election_day,268,3,มิติใหม่ ใหม่,20,,,
ชัยภูมิ,2,518_bch,election_day,268,4,มิติใหม่ รวมใจไทย,20,,,
ชัยภูมิ,2,518_bch,election_day,268,5,รวมใจไทย รวมไทยสร้างชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,268,6,พลวัต รวมไทยสร้างชาติ ao,,,,
ชัยภูมิ,2,518_bch,election_day,268,7,พลวัต ประชาธิปไตยใหม่ ao,,,,
ชัยภูมิ,2,518_bch,election_day,268,8,เพื่อไทย ประชาธิปไตยใหม่ AO,,,,
ชัยภูมิ,2,518_bch,election_day,268,10,ทางเลือกใหม่,9,,,
ชัยภูมิ,2,518_bch,election_day,268,9,ทางเลือกใหม่ ทางเลือกใหม่ เพื่อไทย เพื่อไทย .AO AO ซศน,,,,
ชัยภูมิ,2,518_bch,election_day,268,24,เพื่อชีวิตใหม่ วิชชั่นใหม่,90,,,
ชัยภูมิ,2,518_bch,election_day,268,25,เพื่อชีวิตใหม่ Oa,,,,
ชัยภูมิ,2,518_bch,election_day,268,26,ประซาธิปัตย์ คลองไทย,,,,
ชัยภูมิ,2,518_bch,election_day,268,27,ไทยก้าวหน้า ประซาธิปัตย์,6,,,
ชัยภูมิ,2,518_bch,election_day,268,28,ไทยภักดี ไทยก้าวหน้า,6,,,
ชัยภูมิ,2,518_bch,election_day,268,29,ไทยภักดี,,,,
ชัยภูมิ,2,518_bch,election_day,268,30,ประชากรไทย แรงงานสร้างชาติ G,,,,
ชัยภูมิ,2,518_bch,election_day,268,31,ครูไทยเพื่อประชาชน ประชากรไทย,,,,
ชัยภูมิ,2,518_bch,election_day,268,32,ครูไทยเพื่อประชาชน,,,,
ชัยภูมิ,2,518_bch,election_day,268,3,สรางอนาคตไทย ประชาชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,268,34,สรางอนาคตไทย,,,,
ชัยภูมิ,2,518_bch,election_day,268,49,ไทยกาวใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,268,51,พร้อม,,,,
ชัยภูมิ,2,518_bch,election_day,268,52,ไทยพิทักษ์ธรรม เครือขายชาวนาแหงประเทศไทย,0,,,
ชัยภูมิ,2,518_bch,election_day,268,53,ไทยพิทักษ์ธรรม,0,,,
ชัยภูมิ,2,518_bch,election_day,268,54,ความหวังใหม่,1,,,
ชัยภูมิ,2,518_bch,election_day,268,55,เพื่อบ้านเมือง ไทยรวมไทย,1,,,
ชัยภูมิ,2,518_bch,election_day,268,5,เพื่อบ้านเมือง,,,,
ชัยภูมิ,2,518_bch,election_day,268,57,พลังไทยรักชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,268,50,พร้อม พร้อม ประชาอาสาชาติ ประชาอาสาชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,269,1,เพื่อชาติไทย ไทยทรัพย์ทวี,,,,
ชัยภูมิ,2,518_bch,election_day,269,2,ใหม่ เพื่อชาติไทย,3,,,
ชัยภูมิ,2,518_bch,election_day,269,6,ใหม่ มิติใหม่,3,,,
ชัยภูมิ,2,518_bch,election_day,269,4,มิติใหม่ รวมใจไทย,,,,
ชัยภูมิ,2,518_bch,election_day,269,5,รวมใจไทย,,,,
ชัยภูมิ,2,518_bch,election_day,269,7,พลวัต,,,,
ชัยภูมิ,2,518_bch,election_day,269,8,เพื่อไทย ประชาธิปไตยใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,269,9,ทางเลือกใหม่ เพื่อไทย,,,,
ชัยภูมิ,2,518_bch,election_day,269,10,ทางเลือกใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,269,3,ใหม่ ใหม่ มิติใหม่ มิติใหม่,3,,,
ชัยภูมิ,2,518_bch,election_day,269,24,เพื่อชีวิตใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,269,25,เพื่อชีวิตใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,269,26,คลองไทย,0,,,
ชัยภูมิ,2,518_bch,election_day,269,27,ประชาธิปัตย์,0,,,
ชัยภูมิ,2,518_bch,election_day,269,28,ไทยภักดี ไทยก้าวหน้า =,,,,
ชัยภูมิ,2,518_bch,election_day,269,29,ไทยภักดี =,,,,
ชัยภูมิ,2,518_bch,election_day,269,30,แรงงานสร้างซาติ ประชากรไทย,,,,
ชัยภูมิ,2,518_bch,election_day,269,3,ครูไทยเพื่อประชาชน ประชากรไทย,,,,
ชัยภูมิ,2,518_bch,election_day,269,32,ครูไทยเพื่อประชาชน ญ,,,,
ชัยภูมิ,2,518_bch,election_day,269,34,สรางอนาคตไทย,,,,
ชัยภูมิ,2,518_bch,election_day,269,49,ไทยกาวใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,269,50,ประชาอาสาชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,269,51,พร้อม,,,,
ชัยภูมิ,2,518_bch,election_day,269,52,เครือขายซาวนาแหงประเทศไทย,,,,
ชัยภูมิ,2,518_bch,election_day,269,53,ไทยพิทักษ์ธรรม,,,,
ชัยภูมิ,2,518_bch,election_day,269,54,ความหวังใหม่ ไทยรวมไทย,,,,
ชัยภูมิ,2,518_bch,election_day,269,55,เพื่อบ้านเมือง ไทยรวมไทย,,,,
ชัยภูมิ,2,518_bch,election_day,269,56,พลังไทยรักชาติ เพื่อบ้านเมือง −,,,,
ชัยภูมิ,2,518_bch,election_day,269,57,พลังไทยรักชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,270,2,ใหม่ เพื่อซาติไทย,,,,
ชัยภูมิ,2,518_bch,election_day,270,3,ใหม่ มิติใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,270,4,มิติใหม่ รวมใจไทย,,,,
ชัยภูมิ,2,518_bch,election_day,270,5,รวมใจไทย,,,,
ชัยภูมิ,2,518_bch,election_day,270,6,รวมไทยสร้างชาติ,0,,,
ชัยภูมิ,2,518_bch,election_day,270,7,พลวัต,,,,
ชัยภูมิ,2,518_bch,election_day,270,8,เพื่อไทย ประชาธิปไตยใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,270,9,เพื่อไทย ทางเลือกใหม,,,,
ชัยภูมิ,2,518_bch,election_day,270,10,ทางเลือกใหม,,,,
ชัยภูมิ,2,518_bch,election_day,270,24,เพื่อชีวิตใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,270,25,เพื่อชีวิตใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,270,26,คลองไทย,,,,
ชัยภูมิ,2,518_bch,election_day,270,2,ประชาธิปัตย์,,,,
ชัยภูมิ,2,518_bch,election_day,270,28,ไทยภักดี ไทยก้าวหน้า,,,,
ชัยภูมิ,2,518_bch,election_day,270,29,ไทยภักดี L,,,,
ชัยภูมิ,2,518_bch,election_day,270,30,ประชากรไทย แรงงานสร้างชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,270,31,ประชากรไทย,,,,
ชัยภูมิ,2,518_bch,election_day,270,32,ครูไทยเพื่อประชาชน,,,,
ชัยภูมิ,2,518_bch,election_day,270,3,สรางอนาคตไทย ประชาชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,270,34,สรางอนาคตไทย,,,,
ชัยภูมิ,2,518_bch,election_day,270,27,ประชาธิปัตย์ ประชาธิปัตย์,,,,
ชัยภูมิ,2,518_bch,election_day,270,49,ไทยกาวใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,270,50,พร้อม ประชาอาสาชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,270,51,พร้อม,,,,
ชัยภูมิ,2,518_bch,election_day,270,52,เครือขายชาวนาแหงประเทศไทย,,,,
ชัยภูมิ,2,518_bch,election_day,270,53,ความหวังใหม่ ไทยพิทักษ์ธรรม,,,,
ชัยภูมิ,2,518_bch,election_day,270,54,ความหวังใหม่ ไทยรวมไทย,,,,
ชัยภูมิ,2,518_bch,election_day,270,55,เพื่อบ้านเมือง ไทยรวมไทย,,,,
